point_id,mean,min,max,std,status,total_non_crop,max_consecutive_non_crop,total_peaks,geo
4173,0.3811,0.1127,0.7546,0.1147,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.77433385590714,26.970826912607574]}"
4174,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.17123147356533,26.961613870449607]}"
4175,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.69312125883496,26.968206444731386]}"
4176,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.44209835724754,26.973621539779902]}"
4177,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.74886305131697,26.969021348762183]}"
4178,0.3628,0.1462,0.7958,0.1473,DISCARDED (Failed Phenology),4.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[85.89285531633189,26.978206686774648]}"
4179,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.3739365439615,26.97135000973021]}"
4180,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.56941010921334,26.971755047082844]}"
4181,0.5075,0.0852,0.8818,0.0899,DISCARDED (Failed Phenology),4.0,4.0,19.0,"{""type"":""Point"",""coordinates"":[87.3176672587317,26.971579967846907]}"
4182,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.59440260931325,26.9715359855921]}"
4183,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.51176492016809,26.960709037652773]}"
4184,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.99775243637403,26.95355362369117]}"
4185,0.3733,0.1137,0.814,0.1229,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[87.44858711030318,26.96728936110142]}"
4186,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.7511195136197,26.966510493221662]}"
4187,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.5818393760081,26.957232689450656]}"
4188,0.4096,0.1027,0.7635,0.1049,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.89773237222668,26.960181250631116]}"
4189,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.4928008606903,26.963783307498392]}"
4190,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.94748056519745,26.96191568654749]}"
4191,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.45250291809839,26.955442489107856]}"
4192,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.81379212304178,26.958984798380566]}"
4193,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.40378620406763,26.96192028582756]}"
4194,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.71317723274962,26.964936081067467]}"
4195,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.25602434785282,26.961254005085756]}"
4196,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.6295781045373,26.960088567335152]}"
4197,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.33551375595435,26.95942813775084]}"
4198,0.3963,0.1416,0.8593,0.1375,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.92764152774534,26.957091287975583]}"
4199,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.55930768822637,26.952935680041755]}"
4200,0.5228,0.2102,0.9067,0.1041,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[87.49887653759701,26.959044593422266]}"
4201,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.28352788209078,26.958541723384982]}"
4202,0.4021,0.1235,0.7777,0.1024,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.78642426222196,26.953786878933084]}"
4203,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.69703301499278,26.950300742269945]}"
4204,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.74128713559877,26.95141959341137]}"
4205,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.0444355727374,27.084983006227183]}"
4206,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.97994623732318,27.1010767345595]}"
4207,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.06816714958227,27.104405408825002]}"
4208,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.0431719930766,27.111021422943406]}"
4209,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.04116260849095,27.065677621597974]}"
4210,0.4697,0.1388,0.8922,0.1251,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[87.46858336512634,26.95519572913082]}"
4211,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.78355651998682,26.954209924354704]}"
4212,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.42473955636606,26.946680026146563]}"
4213,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.35507250471017,26.94687494631105]}"
4214,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.3081376035686,26.95370807057695]}"
4215,0.4835,0.1671,0.8035,0.0813,DISCARDED (Failed Phenology),5.0,4.0,19.0,"{""type"":""Point"",""coordinates"":[87.3817434600673,26.95322116368554]}"
4216,0.4408,0.1447,0.8112,0.0957,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[87.30644791530506,26.952997014100657]}"
4217,0.5003,0.1253,0.9111,0.1147,DISCARDED (Failed Phenology),4.0,4.0,21.0,"{""type"":""Point"",""coordinates"":[87.42299681406537,26.95330963874048]}"
4218,0.4341,0.181,0.8463,0.1028,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[87.57292746143689,26.95381557483161]}"
4219,0.4178,0.1114,0.8156,0.1062,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[87.6025705073429,26.95148713457777]}"
4220,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.9778462482429,26.93839133666712]}"
4221,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.49065696686944,26.94543377046637]}"
4222,0.3672,0.1515,0.7029,0.1041,STABLE CROPLAND,2.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.95042824155641,26.951858340742078]}"
4223,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.81129606419223,26.953203674362886]}"
4224,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.7510184997401,26.9492825502696]}"
4225,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.30569736695071,26.941527642218556]}"
4226,0.3748,0.0943,0.7721,0.1072,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.88286379702174,26.94762896267045]}"
4227,0.4401,0.1227,0.8712,0.1279,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[87.51648994415865,26.94790720566652]}"
4228,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.37636154485949,26.94697677129732]}"
4229,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.63468463873066,26.942581805715893]}"
4230,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.8426423637399,26.947600442339546]}"
4231,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.17439674673308,26.93429793108102]}"
4232,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.32519159917045,26.946115552580945]}"
4233,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.40354023589418,26.939295010149277]}"
4234,0.5119,0.1516,0.9141,0.1129,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[87.40370621056067,26.94156156774347]}"
4235,0.4591,0.1986,0.7988,0.0905,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[87.44090367980871,26.942619935825896]}"
4236,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.43605165972829,26.940380183350626]}"
4237,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.65919267723739,26.956161182272698]}"
4238,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.47020316692179,26.933227415431]}"
4239,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.72047532453497,26.937588332153158]}"
4240,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.7286390597169,26.93158508937984]}"
4241,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.15788991331539,26.937376427281986]}"
4242,0.4998,0.1672,0.9149,0.0839,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[87.15143987653042,26.936764971087875]}"
4243,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.48468274446961,26.935385456981596]}"
4244,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.76836643242687,26.93317687944539]}"
4245,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.35685969192964,26.92568011692511]}"
4246,0.4262,0.1552,0.7783,0.1039,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.95806355891162,26.93069620683412]}"
4247,0.3891,0.1328,0.7615,0.0911,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[85.85165779197673,26.93081599241669]}"
4248,0.4948,0.1039,0.8218,0.0966,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[87.04591702309013,26.933782242687602]}"
4249,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.42589427730813,26.92473751389458]}"
4250,0.3217,0.0823,0.7423,0.1178,DISCARDED (Failed Phenology),5.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[85.88340166134384,26.9295784994938]}"
4251,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.51522144168382,26.925512940415413]}"
4252,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.61057341175695,26.928110512267192]}"
4253,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.64487241962816,26.926414172150178]}"
4254,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.67566580319155,26.926052274527137]}"
4255,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.79011189416748,26.93150483568573]}"
4256,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.7583114216734,26.926010464155198]}"
4257,0.4187,0.0847,0.8198,0.1372,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.80599593219395,26.937176638636668]}"
4258,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.40006889638055,26.91959004315582]}"
4259,0.3879,0.1355,0.823,0.108,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[86.07832086946837,26.926813990085556]}"
4260,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.42932422531362,27.01978849915142]}"
4261,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.44567698423768,27.04679571736547]}"
4262,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.47808959715057,27.04635699553765]}"
4263,0.4011,0.1365,0.7694,0.105,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.93255465944688,26.92869962168147]}"
4264,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.27281831327903,26.926175434763802]}"
4265,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.39542949901403,26.937478229299998]}"
4266,0.3655,0.113,0.8266,0.133,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[86.00265712916956,26.92190792223292]}"
4267,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.48199281572221,26.91778855269856]}"
4268,0.411,0.1403,0.8038,0.1113,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[87.38595593210582,26.924334515450756]}"
4269,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.45629337769596,26.92362681512076]}"
4270,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.44652452810163,26.917389206602767]}"
4271,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.86069749528203,26.92372229832682]}"
4272,0.4611,0.1363,0.8724,0.1163,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[86.03325756769823,26.923061896114106]}"
4273,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.17875482996186,26.922983189842917]}"
4274,0.3414,0.1005,0.7521,0.1211,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[85.99058250507154,26.93892717173504]}"
4275,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.7057095172874,26.916477222713773]}"
4276,0.4337,0.1523,0.8279,0.1309,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[87.2851949710935,26.921710266231408]}"
4277,0.3737,0.1273,0.7993,0.1548,DISCARDED (Failed Phenology),3.0,3.0,21.0,"{""type"":""Point"",""coordinates"":[87.46833513326553,26.921750310838306]}"
4278,0.4347,0.1778,0.8734,0.0963,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[87.61010017998314,26.919613368327898]}"
4279,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.74100794689775,26.914883035209254]}"
4280,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.23510680019632,26.917949793204034]}"
4281,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.55925707905486,26.910895735312447]}"
4282,0.3882,0.1399,0.7991,0.1424,DISCARDED (Failed Phenology),5.0,3.0,20.0,"{""type"":""Point"",""coordinates"":[85.91375009367617,26.9147808378086]}"
4283,0.3718,0.0963,0.7628,0.1256,STABLE CROPLAND,2.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.84033349129984,26.911310989088435]}"
4284,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.18458529358676,26.914404533367254]}"
4285,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.23276237132463,26.916092304500733]}"
4286,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.19025183704383,26.905222926843937]}"
4287,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[84.99827585038761,26.90099179794494]}"
4288,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.02252179738197,26.911885813687537]}"
4289,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.5177725232562,26.910970065100592]}"
4290,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.14797680777501,26.908501433561117]}"
4291,0.3938,0.1218,0.8081,0.1321,STABLE CROPLAND,3.0,1.0,20.0,"{""type"":""Point"",""coordinates"":[85.98442793263054,26.913765394032463]}"
4292,0.4149,0.1353,0.7934,0.1258,STABLE CROPLAND,3.0,2.0,20.0,"{""type"":""Point"",""coordinates"":[86.02429372015935,26.90680022476568]}"
4293,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.91908403345164,26.910282381324826]}"
4294,0.3787,0.1319,0.7833,0.1027,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[86.0473845605153,26.905322194561936]}"
4295,0.4373,0.0528,0.8699,0.141,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[86.07971895366708,26.904846484616634]}"
4296,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.59488238300682,26.899779175042166]}"
4297,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.30550707103947,26.90555927341703]}"
4298,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.54496523607597,26.90655627267684]}"
4299,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.42944270114448,26.89842597359686]}"
4300,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.24655875401965,26.89550741704422]}"
4301,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.3826816336799,26.895595112634165]}"
4302,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.61856640250492,26.905578176887605]}"
4303,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.16985951772048,26.895479605778114]}"
4304,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[87.7692473138565,26.90234404634309]}"
4305,0.4208,0.0714,0.8437,0.1123,DISCARDED (Failed Phenology),4.0,3.0,23.0,"{""type"":""Point"",""coordinates"":[85.77390792891464,26.898798646291105]}"
4306,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.11646790136317,26.910028653286002]}"
4307,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.95556063181749,26.90314127054198]}"
4308,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.40733052076286,26.897232892960602]}"
4309,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.24373265245178,26.90111899870192]}"
4310,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.52669584097707,26.894173258657364]}"
4311,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.33014781846,26.899292110755837]}"
4312,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.49009332311617,26.899695682552185]}"
4313,0.4177,0.1448,0.7957,0.1054,STABLE CROPLAND,3.0,1.0,21.0,"{""type"":""Point"",""coordinates"":[85.9150473347194,26.89673589652529]}"
4314,0.4376,0.1578,0.8329,0.0962,STABLE CROPLAND,0.0,0.0,23.0,"{""type"":""Point"",""coordinates"":[86.41174503712155,26.899893043869177]}"
4315,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.4650717931842,26.891281079742246]}"
4316,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.69906751482456,26.892823535655445]}"
4317,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.72675522364864,26.890521624006656]}"
4318,0.3964,0.0874,0.7913,0.1125,STABLE CROPLAND,1.0,1.0,22.0,"{""type"":""Point"",""coordinates"":[85.97130174209103,26.89327601276157]}"
4319,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.22098321560085,26.896944096108772]}"
4320,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.63801527069826,26.88922337579534]}"
4321,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[85.13422576081537,26.882127909977147]}"
4322,0.4062,0.1624,0.7588,0.0912,DISCARDED (Failed Phenology),4.0,2.0,21.0,"{""type"":""Point"",""coordinates"":[85.87577125021775,26.90953178280894]}"
4323,0.4099,0.1212,0.7311,0.1041,DISCARDED (Failed Phenology),5.0,2.0,18.0,"{""type"":""Point"",""coordinates"":[85.9961223667679,26.889784389765794]}"
4324,,,,,DISCARDED (Insufficient Samples),,,,"{""type"":""Point"",""coordinates"":[86.77055001184816,26.892748082704472]}"
